annotationId,language,sdg_categories,predicted
0fbe3b41-4527-4f51-865e-931de3588126,en,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],17
13e9695a-6bf8-452a-a49f-90dd11bc8d03,en,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
369b9b23-1d8d-4250-be22-06301a0ddbc6,en,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
1801899c-eed6-4a91-91bf-64f6b8f334e7,en,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
5c67213b-6fd9-497a-bd54-1de58abf561c,en,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],8
dfbb1ff7-3824-41e0-85a8-11b9e56fb4ce,en,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],10
e2320dfe-389f-45fe-bb4a-f2b144e63807,en,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],10
ccc63bbc-5c6f-4abd-9b79-2d4753b6c73e,en,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],8
3d26b0d5-92f5-4de6-97a5-2948f898ea9e,en,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],16
56dfc4c3-8c9e-4512-8d60-fbb052286857,en,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],10
63eadeb7-b057-478f-aa6b-eb55fde74b44,en,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],10
6baabece-d125-47d4-97ae-604dcb98145d,en,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],8
564a146b-5449-4ce4-ae8e-429f8bddcae0,en,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],8
1c5820be-3ed5-4542-a723-199047a0f1f9,en,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],8
f8f140fe-0abf-4bdb-bb06-90e6ad56a24b,en,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],10
7e98ae9f-739d-49b3-bc1f-3b1b610dc269,en,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],10
5506f0be-7726-43b9-91f7-c85e21128a8c,en,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],16
2bce3800-483d-4fbd-8189-4d2349d8b8ab,en,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],8
a6e6ba33-23a7-4c9f-89e1-4cc847857830,en,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],4
f88e3a04-8e3d-44c6-a053-4ec3e7d8a6a9,en,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],10
d41a2df2-206e-4b67-a8e9-b17467f7f988,en,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],10
307803d7-6079-493d-b76f-6162726d1eee,en,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],4
1979e950-d17f-44e1-8d4d-f7c29a647683,en,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],8
b84067b3-c6e5-43ff-a530-8d19988f36a1,en,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],8
dec66193-e278-4de5-817f-cdbfb8bcc102,en,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],10
d5f3539f-e5c5-4818-83e2-822622de7dc0,en,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],16
125ae8a1-943c-4b67-ac03-c6c91e31d73a,en,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],8
1d48928b-bf16-4b72-95af-0e8288779d35,en,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],10
126dc71c-8317-4b03-97bb-aadae63c19b8,en,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],8
4172074b-17e8-4d69-8ed5-672ab7dcf052,en,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],10
2b48b614-5c46-4d38-9729-5cf31bdcc0e4,en,['785c628c-417f-4fc0-8f01-a091a3ef859a'],10
4549a299-11f1-48a1-b11b-a5a264d2bc6f,en,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1
328b604b-64fb-456d-976b-fe20326b17f9,en,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1
f010cd85-02b1-4127-bba0-8ac58a694c90,en,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1
b36a4343-1801-4836-a205-48735f37bd0a,en,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1
a0ed79ff-9928-4cf5-91e4-305c1338274c,en,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1
5a11b80a-cc40-497f-91a3-5116c3179187,en,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1
5a8624dc-caa4-4dfa-827b-6ad751754c47,en,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1
c1c87236-4b07-4dd0-b64e-82fecaa77e33,en,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1
6df9c740-9bb2-47a7-8937-c3d9a4fe8b68,en,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1
c99f8aa3-303c-448a-9b11-59d3b17356bc,en,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1
499285d6-65f9-4588-b805-8e97f0157d4c,en,['785c628c-417f-4fc0-8f01-a091a3ef859a'],8
4d16e581-32af-41cb-9ded-9e4d7fc8325b,en,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1
4c3f75c1-cfba-468d-8ca6-5692634989b0,en,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1
3f062ad9-f1c1-4060-9980-18c8f493d140,en,['785c628c-417f-4fc0-8f01-a091a3ef859a'],8
08c38738-8b61-4d5d-8a41-566f89e0e74e,en,['785c628c-417f-4fc0-8f01-a091a3ef859a'],8
19450c54-d18f-4899-a909-59c84f4c2a08,en,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1
8319bee8-0a8d-4b12-a01f-c0046bf132e2,en,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1
c27d4ff2-c686-4a35-9cf9-7c931c516b28,en,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1
2a9d4d5c-cb96-4838-9c64-175243c3545f,en,['785c628c-417f-4fc0-8f01-a091a3ef859a'],10
f2303a13-7f38-4e42-a5c8-04ad22753b70,en,['785c628c-417f-4fc0-8f01-a091a3ef859a'],8
03599c5a-fb78-4a7d-8236-e52a88327270,en,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1
47b53015-f151-4566-8d02-d64727d8daa9,en,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1
6d73d877-18ad-4ab0-a8e6-77bb66f74e45,en,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1
77254e9e-f6ee-40fc-8bc3-0a833679a41e,en,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1
be3ff11f-1a20-463c-98f8-8ea8b3ae6350,en,['643ad42e-3c61-406e-b262-a380f2f3896a'],16
b0d5bcd6-aeef-48a1-80da-bfe39b2a6877,en,['643ad42e-3c61-406e-b262-a380f2f3896a'],10
546675c2-0b21-41ef-b977-2992d745e37f,en,['643ad42e-3c61-406e-b262-a380f2f3896a'],17
b88e4e77-5a65-41cf-9407-708d36cb30d9,en,['643ad42e-3c61-406e-b262-a380f2f3896a'],17
4a6af208-f645-424f-a13a-d1fd0edfadcc,en,['643ad42e-3c61-406e-b262-a380f2f3896a'],17
4aadb37c-2a5a-4447-a36c-947bd96ff6b8,en,['643ad42e-3c61-406e-b262-a380f2f3896a'],16
dc0963bf-d8fc-453d-b3c7-3ce090e66745,en,['643ad42e-3c61-406e-b262-a380f2f3896a'],10
f2f18414-1c66-494a-84c4-a86716d45b58,en,['643ad42e-3c61-406e-b262-a380f2f3896a'],17
ac5c626a-e82a-40a1-b09e-f40383ca0b1b,en,['643ad42e-3c61-406e-b262-a380f2f3896a'],16
0c15b140-37f0-44f2-91d9-5b9c3b513543,en,['643ad42e-3c61-406e-b262-a380f2f3896a'],16
bab5fd20-be1b-4e53-83ae-a9db518ec170,en,['643ad42e-3c61-406e-b262-a380f2f3896a'],10
39af8546-51af-4ab5-8d7a-b98dbf9e91ec,en,['643ad42e-3c61-406e-b262-a380f2f3896a'],5
ec15bdd7-a16f-4c20-b0d6-9447bd9c5b46,en,['643ad42e-3c61-406e-b262-a380f2f3896a'],16
bb711abd-f0d2-4991-8e40-fbb94cd5137c,en,['643ad42e-3c61-406e-b262-a380f2f3896a'],5
55aff17f-ddcb-474a-83e1-5bd97e685406,en,['643ad42e-3c61-406e-b262-a380f2f3896a'],8
9462b753-2fce-4b5f-889f-6c9b5360c397,en,['643ad42e-3c61-406e-b262-a380f2f3896a'],10
4d5cce6c-d109-4561-a6f7-9b2c06bec23a,en,['643ad42e-3c61-406e-b262-a380f2f3896a'],10
fe5e0960-e80b-4a33-8a78-f69680d4e51a,en,['643ad42e-3c61-406e-b262-a380f2f3896a'],17
d2b6ee0b-c032-4ed9-99c6-103bb8a6daf0,en,['643ad42e-3c61-406e-b262-a380f2f3896a'],10
9cb40f9c-5b3a-4780-b4dc-ce52fad816fb,en,['643ad42e-3c61-406e-b262-a380f2f3896a'],10
04593a2a-2dc7-4eb4-b49f-cfe461da917e,en,['643ad42e-3c61-406e-b262-a380f2f3896a'],16
704dad7b-e15d-4816-96a4-d030644458c0,en,['643ad42e-3c61-406e-b262-a380f2f3896a'],10
5a488b2a-832b-4039-adea-67b6e3e0e956,en,['643ad42e-3c61-406e-b262-a380f2f3896a'],16
8a5ebf6c-f3dc-438e-b150-1a0809c5258b,en,['643ad42e-3c61-406e-b262-a380f2f3896a'],5
4de86b36-072e-47f4-b600-a726f0e46d19,en,['643ad42e-3c61-406e-b262-a380f2f3896a'],10
8e64bc0d-65d4-4a4e-b91e-95ee2a7cf39c,en,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],3
511b1cba-101b-4ed0-9268-bb19900defab,en,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],3
05d7f2cb-592d-475c-af4b-f8eb1836672c,en,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],4
e5e0d471-da19-423a-83c2-d4af98d82605,en,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],16
e2bc05ad-4ea2-4963-b8e4-4ad3e6dbf7b1,en,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],3
898f4f18-c4ad-43c1-aaeb-03094a97c337,en,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],16
29c2b6ce-b47d-43ec-b133-24fb04d054ab,en,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],8
7956235f-010c-4a6c-9e8d-a40e94ade967,en,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],10
8e83af10-dc52-42f7-9206-9284c452fedf,en,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],3
880db757-dcbe-45f7-bc96-8b476407f6a8,en,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],16
34b26392-afc0-48c6-9c8a-c7db745ab3bf,en,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],3
910de389-b1db-4928-acda-f08211260e90,en,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],4
e6c7a716-1a25-45b4-b91b-33e7f6f185d9,en,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],3
60cfe82b-81ec-4512-87a1-e128c76f2da3,en,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],8
c652137f-a51f-4875-b47e-7df5cf6c9b4a,en,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],16
cb0202bf-01c3-4f36-b954-3b1b6f0c3c54,en,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],5
f028fca7-f797-407a-9ab9-eee138e387c8,en,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],3
06491bbc-8353-44fa-afb2-d9ff486b9321,en,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],3
f930aaf8-aceb-4814-8f7c-c8da456069fd,en,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],5
b6d9684a-87c9-409c-8d2f-94fc465182bc,en,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],3
df33c8da-254c-4cd0-ad22-74a729f7da2f,en,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],3
6a7e2cc3-a129-448d-8091-195e45d5a36e,en,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],5
c53506b5-9778-4a4f-80dd-2133c74337f6,en,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],3
f8229776-c66f-4102-8d7b-5bf2726168a5,en,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],5
a6d1ddd7-a62e-4caa-a55b-62a4c14143ac,en,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],3
a25bd161-e900-45db-b1f5-73e11c62ea8d,en,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
4c3372d4-cf84-4449-a436-b5fd8fcff762,en,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
dc75ead3-3c88-433a-b6cf-336b994367f0,en,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
a3943e37-fcbc-4d1f-bbef-93e8b033bb89,en,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
daf0af8a-95aa-4b3a-afd1-7b96edd84809,en,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
427fa30b-9ee2-45e2-99ae-29a382aa7daa,en,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
404de32f-cabd-4c0a-ba2e-0902040ddc49,en,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
d97b2680-ddd8-435e-8c70-612902ca0ef9,en,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
225ad641-847c-4049-a681-3a992b1bdba5,en,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
c2545a3c-97a5-4ebb-bd0c-20b10d3a7923,en,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
bbc39881-2600-4050-a1bc-c5e3b3d74706,en,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
e8282cde-9a41-4669-9d96-050e1a92a78d,en,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
547578a3-a4e2-4d67-aea8-2ee9d104cfde,en,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
77ec1755-6298-498e-b84e-37a145ca0629,en,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],17
480f6d31-6b26-440d-970b-78a8051ce6cb,en,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],10
f581747f-0b4a-49b3-9cfd-99c0f8f7edb7,en,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
f6a41135-31ee-4b46-93db-75815ef70c14,en,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],16
0efacf5f-7380-46bd-b1a4-9f07b6f25073,en,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
9c5eac04-638c-4b81-b9ac-ad4ff452e977,en,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
e2433410-9fe3-43f3-b8b5-337cea4d6f49,en,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],16
abc095b3-fe57-4bcd-bcfb-cc64c365df32,en,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
f4bf1b55-ab63-432b-a06f-a91146cdfb7a,en,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
571d15b3-9d8e-435b-80c3-c717ed696497,en,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
708bdb8f-9c6b-493c-aa10-30c0a74244d8,en,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
2be2b673-78c0-40a2-ba6a-95f140e8b0ac,en,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
2cd002fa-9071-4f2b-9f77-ad29cf8d5bd7,en,['ed060464-0071-4672-a204-3cce5cc79442'],4
4360c8e2-a9b8-41bf-bc84-e391b6afc1dd,en,['ed060464-0071-4672-a204-3cce5cc79442'],4
59ad92df-41c1-4232-b806-b01457e4ad9c,en,['ed060464-0071-4672-a204-3cce5cc79442'],16
4e16736c-ae25-4aff-a550-7d131e68cb8d,en,['ed060464-0071-4672-a204-3cce5cc79442'],16
de918d88-fd68-42b1-8ca3-fbd36b66ef2e,en,['ed060464-0071-4672-a204-3cce5cc79442'],10
c9bf919b-8512-47fa-86b6-cb71d5ce448e,en,['ed060464-0071-4672-a204-3cce5cc79442'],10
46fb3b15-e9bb-4590-a3ba-be976bb7c6ee,en,['ed060464-0071-4672-a204-3cce5cc79442'],5
43dc5707-f2dd-468b-943b-83af84ea8327,en,['ed060464-0071-4672-a204-3cce5cc79442'],17
500e77ef-4800-41f6-ac08-181c21c0151d,en,['ed060464-0071-4672-a204-3cce5cc79442'],5
4ba812a7-35c1-4ebf-b11b-3f21543d696d,en,['ed060464-0071-4672-a204-3cce5cc79442'],16
c972d264-fb92-4540-96b4-fbcd4c38d982,en,['ed060464-0071-4672-a204-3cce5cc79442'],17
a2b76132-4cb6-4e7e-a8e9-602b0aec1683,en,['ed060464-0071-4672-a204-3cce5cc79442'],8
b4e8883c-2bc4-464b-b617-46a8a410f836,en,['ed060464-0071-4672-a204-3cce5cc79442'],4
b8656bdf-b444-433e-9dbf-63fa220f067b,en,['ed060464-0071-4672-a204-3cce5cc79442'],1
bbd3fe56-0c2b-46fc-876e-d9dbd7f40d74,en,['ed060464-0071-4672-a204-3cce5cc79442'],13
81b9e428-3f91-4d24-8a3f-b99f0f306ceb,en,['ed060464-0071-4672-a204-3cce5cc79442'],4
1ac784db-75e8-4ca2-9e06-0195e0cf2436,en,['ed060464-0071-4672-a204-3cce5cc79442'],4
b7e166d2-9ce8-4517-b549-0fc62ca43441,en,['ed060464-0071-4672-a204-3cce5cc79442'],16
6657c001-8c47-4815-8a3c-f3f7c9341088,en,['ed060464-0071-4672-a204-3cce5cc79442'],17
a6904e1d-4e1b-4670-b638-9cbe8566f112,en,['ed060464-0071-4672-a204-3cce5cc79442'],4
1c0f8de3-78f1-413e-bab2-662a31b04326,en,['ed060464-0071-4672-a204-3cce5cc79442'],10
0f7987c4-a0d4-42c6-8b7c-4e02c171510d,en,['ed060464-0071-4672-a204-3cce5cc79442'],8
32cfd2c3-ddc8-4e8f-8493-110bccc91ac0,en,['ed060464-0071-4672-a204-3cce5cc79442'],8
03cb730a-6f05-44ba-b30b-9187af7289cc,en,['ed060464-0071-4672-a204-3cce5cc79442'],4
4915ccc4-c368-44fb-b49a-574e74cdeb43,en,['ed060464-0071-4672-a204-3cce5cc79442'],10
19c133e6-e4c0-4039-b3df-fdad9d8c53fc,en,['8de2f1d5-844e-4aac-8924-0fb9f8d5e743'],8
47d1fcba-9acc-4bf5-bca9-0ba4e150dad6,en,['8de2f1d5-844e-4aac-8924-0fb9f8d5e743'],10
f71a1250-d0d2-4496-b5dc-93f0571b83a2,en,['8de2f1d5-844e-4aac-8924-0fb9f8d5e743'],10
80995171-697a-404c-915a-c5b3c127e72a,en,['8de2f1d5-844e-4aac-8924-0fb9f8d5e743'],10
078598b9-8d84-4368-82b1-e9b23dbbcc9a,en,['8de2f1d5-844e-4aac-8924-0fb9f8d5e743'],10
579d25f2-fb86-417c-b1ac-e381148c2aae,en,['8de2f1d5-844e-4aac-8924-0fb9f8d5e743'],10
c7bf5393-2ed2-4edf-91e3-65bdbd756e13,en,['8de2f1d5-844e-4aac-8924-0fb9f8d5e743'],8
8d513b47-395b-488b-ad16-0359134a9c40,en,['8de2f1d5-844e-4aac-8924-0fb9f8d5e743'],10
88c70884-415b-4f78-8fb8-3f4882220c6a,en,['8de2f1d5-844e-4aac-8924-0fb9f8d5e743'],16
f495db54-5c30-4477-8a1d-5d398ff70c4c,en,['8de2f1d5-844e-4aac-8924-0fb9f8d5e743'],16
9bc9e9b8-b042-4979-a6d1-702418572397,en,['8de2f1d5-844e-4aac-8924-0fb9f8d5e743'],10
e549f546-5379-4031-921c-bb1d1689266e,en,['8de2f1d5-844e-4aac-8924-0fb9f8d5e743'],1
028cda6c-3768-48d2-b0e5-579c8d98c884,en,['8de2f1d5-844e-4aac-8924-0fb9f8d5e743'],10
f4fffcdc-1a8e-4755-a470-12e743015647,en,['8de2f1d5-844e-4aac-8924-0fb9f8d5e743'],10
fcde3982-d283-4907-abce-47cbdb9d5a3f,en,['8de2f1d5-844e-4aac-8924-0fb9f8d5e743'],10
8a1b1430-1b25-48b9-b5a9-44e1bf3814e5,en,['8de2f1d5-844e-4aac-8924-0fb9f8d5e743'],8
a15f2444-9d87-418b-bf2c-9cf59fcee5c5,en,['8de2f1d5-844e-4aac-8924-0fb9f8d5e743'],11
441fad29-84f5-45a8-9fbb-552dc5511786,en,['8de2f1d5-844e-4aac-8924-0fb9f8d5e743'],11
ae350871-f1e3-49cb-9490-b88e4dfb27e2,en,['8de2f1d5-844e-4aac-8924-0fb9f8d5e743'],5
167465f4-2aa3-4e59-8027-cd33d05cfef5,en,['8de2f1d5-844e-4aac-8924-0fb9f8d5e743'],8
f30e83f0-0f24-4d0b-addc-81deb0d6e532,en,['8de2f1d5-844e-4aac-8924-0fb9f8d5e743'],5
26bc86a7-3ad9-40d0-bc50-24b66f36157c,en,['8de2f1d5-844e-4aac-8924-0fb9f8d5e743'],10
b290c7b4-c8da-49e7-ba77-344075ef815c,en,['8de2f1d5-844e-4aac-8924-0fb9f8d5e743'],16
52d78414-61e4-4080-8117-616e3dd9c7cc,en,['8de2f1d5-844e-4aac-8924-0fb9f8d5e743'],8
ad9342e8-a701-4ab1-ba2f-0ba308b80618,en,['79a90b7f-17a5-49e1-b559-5cae71742a3c'],13
f7cba9dd-8a88-4902-8505-30bd893f7dc7,en,['79a90b7f-17a5-49e1-b559-5cae71742a3c'],13
ea829955-4b11-406a-befc-90a4ce620d01,en,['79a90b7f-17a5-49e1-b559-5cae71742a3c'],13
2076d03c-78ba-4152-a963-a2cd40606026,en,['79a90b7f-17a5-49e1-b559-5cae71742a3c'],17
78f33f63-2dc8-4d30-a45e-602beb567c12,en,['79a90b7f-17a5-49e1-b559-5cae71742a3c'],13
1e17f5c7-f656-46e8-88e7-45e9eefb146c,en,['79a90b7f-17a5-49e1-b559-5cae71742a3c'],13
9786eeb4-15b0-4a64-8c43-4e82aa4d6b35,en,['79a90b7f-17a5-49e1-b559-5cae71742a3c'],13
614f230c-e1ca-4c90-a4c0-a452d7607fe3,en,['79a90b7f-17a5-49e1-b559-5cae71742a3c'],13
